"creation_date","entity_id","position","impacto","morada","motivo","periodos_condicionamentos","restricao_circulacao","periodos_condicionamentos['date_max']"
"2024-09-25T09:53:01.000Z","EMEL.condicionamentoTransito.COND-2024-3532-PA-9","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.165177139,38.715200771],[-9.165071191,38.715226931]]],""type"":""MultiLineString""}]}","Relevante","R. Saraiva de Carvalho 177","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1730392200000"",""date_min"":""2024-10-18"",""hour_max"":""16:30:00"",""date_max"":""2024-10-31"",""start_date"":""1729242000000"",""hour_min"":""10:00:00""}]","Passeio","[""2024-10-31""]"
"2024-01-25T14:59:50.000Z","EMEL.condicionamentoTransito.COND-2024-570-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.156229455,38.746841837],[-9.155747999,38.746364672],[-9.155094881,38.746477426],[-9.155747999,38.746364672],[-9.15494803,38.745825059],[-9.151626785,38.74502604],[-9.150650461,38.744574175],[-9.149706323,38.744666222]]],""type"":""MultiLineString""}]}","Relevante","Av. Álvaro Pais {entre Av. Forças Armadas e a Av. 5 de Outubro} e a Rua Sanches Coelho","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1731348000000"",""date_min"":""2024-02-16"",""hour_max"":""18:00:00"",""date_max"":""2024-11-11"",""start_date"":""1708070400000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-11-11""]"
"2024-09-20T13:13:41.000Z","EMEL.condicionamentoTransito.COND-2024-5687-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.156378671,38.712396961],[-9.156245902,38.712483817]]],""type"":""MultiLineString""}]}","Relevante","Rua Borges Carneiro, 77-81","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1729265400000"",""date_min"":""2024-10-07"",""hour_max"":""16:30:00"",""date_max"":""2024-10-18"",""start_date"":""1728291600000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-10-18""]"
"2024-10-16T13:23:27.000Z","EMEL.condicionamentoTransito.COND-2024-1301-PA-16","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.150541417,38.708814263],[-9.150541417,38.708865542],[-9.150451563,38.708932518],[-9.150227598,38.708912635]]],""type"":""MultiLineString""}]}","Relevante","Rua da Boavista, 83-83-E/R.do Instituto Industrial, 22-22-D","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1730997000000"",""date_min"":""2024-10-24"",""hour_max"":""16:30:00"",""date_max"":""2024-11-07"",""start_date"":""1729760400000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-07""]"
"2024-10-14T11:05:40.000Z","EMEL.condicionamentoTransito.COND-2024-6153-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.139445285,38.714116171],[-9.139323244,38.714043967]]],""type"":""MultiLineString""}]}","Relevante","Praça Dom Pedro IV","CONCENTRAÇÃO","[{""end_date"":""1729962000000"",""date_min"":""2024-10-26"",""hour_max"":""18:00:00"",""date_max"":""2024-10-26"",""start_date"":""1729954800000"",""hour_min"":""16:00:00""}]","Cortes temporários","[""2024-10-26""]"
"2024-09-26T13:49:16.000Z","EMEL.condicionamentoTransito.COND-2024-4263-PA-2","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.132911155,38.711628754],[-9.132918531,38.711576431]]],""type"":""MultiLineString""}]}","Relevante","R. Bartolomeu de Gusmão 12","RESERVA DE ESTACIONAMENTO","[{""end_date"":""1730224800000"",""date_min"":""2024-09-29"",""hour_max"":""18:00:00"",""date_max"":""2024-10-29"",""start_date"":""1727593200000"",""hour_min"":""08:00:00""}]","Estacionamento","[""2024-10-29""]"
"2024-10-10T10:38:16.000Z","EMEL.condicionamentoTransito.COND-2024-4599-32","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.166920563,38.709892814],[-9.166665753,38.710035137],[-9.166451176,38.710219319],[-9.166284879,38.710359548],[-9.165723217,38.710849113]]],""type"":""MultiLineString""}]}","Relevante","Infante Santo 51 a 67","SONDAGENS - PASSEIO E ESTACION.","[{""end_date"":""1729882800000"",""date_min"":""2024-10-15"",""hour_max"":""20:00:00"",""date_max"":""2024-10-25"",""start_date"":""1728975600000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-10-25""]"
"2024-10-03T10:04:35.000Z","EMEL.condicionamentoTransito.COND-2024-5953-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.135712416,38.707591415],[-9.135530026,38.707181175]]],""type"":""MultiLineString""}]}","Relevante","Ministério das Finanças","CONCENTRAÇÃO","[{""end_date"":""1729897140000"",""date_min"":""2024-10-25"",""hour_max"":""23:59:00"",""date_max"":""2024-10-25"",""start_date"":""1729848600000"",""hour_min"":""10:30:00""}]","Passeio","[""2024-10-25""]"
"2024-09-16T10:10:35.000Z","EMEL.condicionamentoTransito.COND-2024-5488-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.151285263,38.72189423],[-9.151250394,38.721869119]]],""type"":""MultiLineString""}]}","Pouco relevante","misericórdia","PINTURAS","[{""end_date"":""1730361600000"",""date_min"":""2024-09-17"",""hour_max"":""08:00:00"",""date_max"":""2024-10-31"",""start_date"":""1726527600000"",""hour_min"":""00:00:00""}]","Estreitamento de via","[""2024-10-31""]"
"2024-10-08T12:39:13.000Z","EMEL.condicionamentoTransito.COND-2024-6050-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.197162912,38.703706153],[-9.197115302,38.703705107]]],""type"":""MultiLineString""}]}","Pouco relevante","Rua Cabo Floriano de Morais, 3","MUDANÇAS","[{""end_date"":""1731700800000"",""date_min"":""2024-11-04"",""hour_max"":""20:00:00"",""date_max"":""2024-11-15"",""start_date"":""1730707200000"",""hour_min"":""08:00:00""}]","Estacionamento","[""2024-11-15""]"
"2024-10-15T21:41:36.000Z","EMEL.condicionamentoTransito.COND-2024-6193-A-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.154228202,38.724181275],[-9.154288552,38.724255562]]],""type"":""MultiLineString""}]}","Relevante","Rua Rodrigo da Fonseca,80","CARGAS E DESCARGAS","[{""end_date"":""1730397600000"",""date_min"":""2024-10-30"",""hour_max"":""18:00:00"",""date_max"":""2024-10-31"",""start_date"":""1730275200000"",""hour_min"":""08:00:00""}]","Estacionamento","[""2024-10-31""]"
"2024-09-13T08:31:31.000Z","EMEL.condicionamentoTransito.COND-2023-1365-PA-38","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.149288272,38.732413224],[-9.149313753,38.732372424]]],""type"":""MultiLineString""}]}","Relevante","Rua Filipe Folque, n.º 22","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1729179000000"",""date_min"":""2024-10-04"",""hour_max"":""16:30:00"",""date_max"":""2024-10-17"",""start_date"":""1728032400000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-10-17""]"
"2024-09-16T10:14:56.000Z","EMEL.condicionamentoTransito.COND-2024-5490-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.192519849,38.697748103],[-9.192417925,38.697777409]]],""type"":""MultiLineString""}]}","Pouco relevante","Rua da Junqueira, n.º 200","CARGAS E DESCARGAS","[{""end_date"":""1729697400000"",""date_min"":""2024-10-10"",""hour_max"":""16:30:00"",""date_max"":""2024-10-23"",""start_date"":""1728550800000"",""hour_min"":""10:00:00""}]","Mantém perfil de via","[""2024-10-23""]"
"2024-09-23T13:11:46.000Z","EMEL.condicionamentoTransito.COND-2024-5728-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.10596236,38.734150723],[-9.106013322,38.734211399]]],""type"":""MultiLineString""}]}","Relevante","Alameda do Beato, 40","CARGAS E DESCARGAS","[{""end_date"":""1728997200000"",""date_min"":""2024-10-15"",""hour_max"":""14:00:00"",""date_max"":""2024-10-15"",""start_date"":""1728975600000"",""hour_min"":""08:00:00""},{""end_date"":""1729076400000"",""date_min"":""2024-10-16"",""hour_max"":""12:00:00"",""date_max"":""2024-10-16"",""start_date"":""1729062000000"",""hour_min"":""08:00:00""},{""end_date"":""1729443600000"",""date_min"":""2024-10-20"",""hour_max"":""18:00:00"",""date_max"":""2024-10-20"",""start_date"":""1729407600000"",""hour_min"":""08:00:00""}]","Passeio","[""2024-10-15"",""2024-10-16"",""2024-10-20""]"
"2024-10-16T00:17:01.000Z","EMEL.condicionamentoTransito.COND-2024-208-PA-22","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.167567053,38.706381342],[-9.167591193,38.706266222]]],""type"":""MultiLineString""}]}","Relevante","Avenida Infante Santo, 34-34B","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1731688200000"",""date_min"":""2024-11-04"",""hour_max"":""16:30:00"",""date_max"":""2024-11-15"",""start_date"":""1730714400000"",""hour_min"":""10:00:00""}]","Estreitamento de via","[""2024-11-15""]"
"2024-04-03T22:35:33.000Z","EMEL.condicionamentoTransito.COND-2024-2143-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.14080974,38.71220835],[-9.140577059,38.711869558],[-9.140204902,38.712022603],[-9.140576388,38.711870081],[-9.140487875,38.711732209]]],""type"":""MultiLineString""}]}","Relevante","Largo do Carmo {ruínas do Convento do Carmo}/Travessa D. Pedro de Menezes","CARGAS E DESCARGAS","[{""end_date"":""1714517940000"",""date_min"":""2024-04-15"",""hour_max"":""23:59:00"",""date_max"":""2024-04-30"",""start_date"":""1713135600000"",""hour_min"":""00:00:00""},{""end_date"":""1721343540000"",""date_min"":""2024-07-14"",""hour_max"":""23:59:00"",""date_max"":""2024-07-18"",""start_date"":""1720911600000"",""hour_min"":""00:00:00""},{""end_date"":""1724367540000"",""date_min"":""2024-08-18"",""hour_max"":""23:59:00"",""date_max"":""2024-08-22"",""start_date"":""1723935600000"",""hour_min"":""00:00:00""},{""end_date"":""1731110340000"",""date_min"":""2024-11-01"",""hour_max"":""23:59:00"",""date_max"":""2024-11-08"",""start_date"":""1730419200000"",""hour_min"":""00:00:00""}]","Estreitamento de via","[""2024-04-30"",""2024-07-18"",""2024-08-22"",""2024-11-08""]"
"2024-09-30T10:05:38.000Z","EMEL.condicionamentoTransito.COND-2024-5872-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.168181026,38.731220144],[-9.168190079,38.73150889],[-9.168179853,38.73122119],[-9.168091843,38.731310116],[-9.16813677,38.731527721],[-9.169230441,38.732506936],[-9.169235134,38.732389765],[-9.168190414,38.731509936]]],""type"":""MultiLineString""}]}","Relevante","-Viaduto de Campolide","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1729141200000"",""date_min"":""2024-10-14"",""hour_max"":""06:00:00"",""date_max"":""2024-10-17"",""start_date"":""1728939600000"",""hour_min"":""22:00:00""}]","Corte num sentido","[""2024-10-17""]"
"2024-09-25T09:40:50.000Z","EMEL.condicionamentoTransito.COND-2024-5781-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.139623479,38.711055754],[-9.139620796,38.711026976]]],""type"":""MultiLineString""}]}","Pouco relevante","Rua do Carmo 2","CARGAS E DESCARGAS","[{""end_date"":""1729270800000"",""date_min"":""2024-10-07"",""hour_max"":""18:00:00"",""date_max"":""2024-10-18"",""start_date"":""1728284400000"",""hour_min"":""08:00:00""}]","Passeio","[""2024-10-18""]"
"2024-07-30T11:30:46.000Z","EMEL.condicionamentoTransito.COND-2024-4704-7","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.17535417,38.758794184],[-9.175338077,38.758957325],[-9.175351529,38.759599035],[-9.175346165,38.760019432]]],""type"":""MultiLineString""}]}","Relevante"," Rua António Quadros ","PLANTAÇÃO / PODA DE ÁRVORES","[{""end_date"":""1730311200000"",""date_min"":""2024-09-11"",""hour_max"":""18:00:00"",""date_max"":""2024-10-30"",""start_date"":""1726038000000"",""hour_min"":""08:00:00""}]","Estreitamento de via","[""2024-10-30""]"
"2024-10-04T09:46:07.000Z","EMEL.condicionamentoTransito.COND-2023-6088-PA-26","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.146372251,38.728581979],[-9.146396391,38.728546931]]],""type"":""MultiLineString""}]}","Relevante","Rua Sousa Martins nº 6,","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1730133000000"",""date_min"":""2024-10-15"",""hour_max"":""16:30:00"",""date_max"":""2024-10-28"",""start_date"":""1728982800000"",""hour_min"":""10:00:00""}]","Estreitamento de via","[""2024-10-28""]"
"2024-10-14T16:54:07.000Z","EMEL.condicionamentoTransito.COND-2024-6166-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.160051269,38.704517633],[-9.160759373,38.704212033],[-9.162138028,38.703893873],[-9.163554234,38.703630134],[-9.170624537,38.70358827],[-9.171236081,38.703542221],[-9.172974152,38.703090094],[-9.17396657,38.702755183],[-9.174728317,38.702702161]]],""type"":""MultiLineString""}]}","Relevante","Avenida da Índia {troço no lado sul da CUF Tejo} | Avenida 24 de Julho {troço desde a CUF Tejo até ao n.º 94} ","REPAVIMENTAÇÕES","[{""end_date"":""1729141200000"",""date_min"":""2024-10-14"",""hour_max"":""06:00:00"",""date_max"":""2024-10-17"",""start_date"":""1728939600000"",""hour_min"":""22:00:00""}]","Cortes temporários","[""2024-10-17""]"
"2024-10-07T00:56:51.000Z","EMEL.condicionamentoTransito.COND-2024-6008-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.173675124,38.706321535],[-9.173562471,38.706298511]]],""type"":""MultiLineString""}]}","Relevante","Intersecção Norte Av. Ceuta - R. Prior do Crato","SONDAGENS - PASSEIO E ESTACION.","[{""end_date"":""1730138400000"",""date_min"":""2024-10-15"",""hour_max"":""18:00:00"",""date_max"":""2024-10-28"",""start_date"":""1728975600000"",""hour_min"":""08:00:00""}]","Passeio","[""2024-10-28""]"
"2024-09-25T21:50:38.000Z","EMEL.condicionamentoTransito.COND-2024-4595-PA-3","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.12870262,38.710729754],[-9.128697256,38.710725568]]],""type"":""MultiLineString""}]}","Relevante","Rua do Terreiro do Trigo 52 ","RESERVA DE ESTACIONAMENTO","[{""end_date"":""1730678340000"",""date_min"":""2024-10-03"",""hour_max"":""23:59:00"",""date_max"":""2024-11-03"",""start_date"":""1727938800000"",""hour_min"":""08:00:00""}]","Estacionamento","[""2024-11-03""]"
"2023-07-21T00:42:13.000Z","EMEL.condicionamentoTransito.COND-2023-4457-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.147286164,38.754768412],[-9.147122549,38.754824887]]],""type"":""MultiLineString""}]}","Relevante","Rua Eugénio de Castro,16 {Escoa Básica de Stº. António, nº.33}","RESERVA DE ESTACIONAMENTO","[{""end_date"":""1731283140000"",""date_min"":""2023-08-11"",""hour_max"":""23:59:00"",""date_max"":""2024-11-10"",""start_date"":""1691708400000"",""hour_min"":""00:00:00""}]","Estacionamento","[""2024-11-10""]"
"2024-07-29T11:28:08.000Z","EMEL.condicionamentoTransito.COND-2024-4667-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.151863876,38.712384638],[-9.151922885,38.712022563],[-9.15265771,38.712097293],[-9.151917371,38.71202164],[-9.152044763,38.711334033],[-9.151710816,38.71133291],[-9.152039374,38.711335973],[-9.152094346,38.710928817]]],""type"":""MultiLineString""}]}","Relevante","Rua da Paz | Travessa da Peixeira | Beco da Cruz","OBRA - FAIXA DE RODAGEM","[{""end_date"":""1732305600000"",""date_min"":""2024-08-13"",""hour_max"":""20:00:00"",""date_max"":""2024-11-22"",""start_date"":""1723532400000"",""hour_min"":""08:00:00""}]","Corte total","[""2024-11-22""]"
"2024-10-10T14:57:05.000Z","EMEL.condicionamentoTransito.COND-2024-5241-PA-4","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.177930969,38.744231082],[-9.178043622,38.744266645]]],""type"":""MultiLineString""}]}","Relevante","Estrada de Benfica, 272-272B","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1730824200000"",""date_min"":""2024-10-22"",""hour_max"":""16:30:00"",""date_max"":""2024-11-05"",""start_date"":""1729587600000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-05""]"
"2024-09-26T14:26:27.000Z","EMEL.condicionamentoTransito.COND-2024-1403-PA-16","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.129976705,38.741604984],[-9.130100087,38.741277576],[-9.129784927,38.741217952],[-9.129668251,38.741511887],[-9.129976705,38.741604984]]],""type"":""MultiLineString""}]}","Relevante","R. Jorge Castilho n.º 26-28 / Avª. Afonso Costa,16-18","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1730392200000"",""date_min"":""2024-10-18"",""hour_max"":""16:30:00"",""date_max"":""2024-10-31"",""start_date"":""1729242000000"",""hour_min"":""10:00:00""}]","Estreitamento de via","[""2024-10-31""]"
"2024-10-14T13:18:17.000Z","EMEL.condicionamentoTransito.COND-2024-6157-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.139486412,38.714124368],[-9.139186004,38.713454648]]],""type"":""MultiLineString""}]}","Relevante","Praça Dom Pedro IV","CONCENTRAÇÃO","[{""end_date"":""1729357200000"",""date_min"":""2024-10-19"",""hour_max"":""18:00:00"",""date_max"":""2024-10-19"",""start_date"":""1729350000000"",""hour_min"":""16:00:00""}]","Passeio","[""2024-10-19""]"
"2024-10-10T14:57:05.000Z","EMEL.condicionamentoTransito.COND-2024-5241-PA-4","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.177930969,38.744231082],[-9.178043622,38.744266645]]],""type"":""MultiLineString""}]}","Relevante","Estrada de Benfica, 272-272B","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1730824200000"",""date_min"":""2024-10-22"",""hour_max"":""16:30:00"",""date_max"":""2024-11-05"",""start_date"":""1729587600000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-05""]"
"2024-10-08T10:48:50.000Z","EMEL.condicionamentoTransito.COND-2023-6296-P-27","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.157193543,38.719319154],[-9.157281385,38.719265789]]],""type"":""MultiLineString""}]}","Relevante","Rua de Dom Dinis, 12-16","BETONAGENS/CARGAS DESCARGAS","[{""end_date"":""1732033800000"",""date_min"":""2024-11-06"",""hour_max"":""16:30:00"",""date_max"":""2024-11-19"",""start_date"":""1730887200000"",""hour_min"":""10:00:00""}]","Cortes temporários","[""2024-11-19""]"
"2024-09-30T21:44:57.000Z","EMEL.condicionamentoTransito.COND-2024-4295-PA-8","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.148000839,38.73858416],[-9.147952559,38.738460723]]],""type"":""MultiLineString""}]}","Relevante","Avenida 5 de Outubro 104-106","CARGAS E DESCARGAS/OBRAS","[{""end_date"":""1731515400000"",""date_min"":""2024-10-30"",""hour_max"":""16:30:00"",""date_max"":""2024-11-13"",""start_date"":""1730282400000"",""hour_min"":""10:00:00""}]","Estacionamento","[""2024-11-13""]"
"2024-10-07T10:34:08.000Z","EMEL.condicionamentoTransito.COND-2024-6020-1","{""type"":""GeometryCollection"",""geometries"":[{""coordinates"":[[[-9.127186862,38.712656706],[-9.127170769,38.712659845]]],""type"":""MultiLineString""}]}","Relevante","Rua do Vigário,60","LIGAÇÃO DE RAMAL - PASSEIO E ESTACION.","[{""end_date"":""1730394000000"",""date_min"":""2024-10-18"",""hour_max"":""17:00:00"",""date_max"":""2024-10-31"",""start_date"":""1729234800000"",""hour_min"":""08:00:00""}]","Corte total","[""2024-10-31""]"
